placement,placement_key,model_seed,draw,metric,evaluator_seed,value,source,reused
E + MidD,e_mid_d,42,100003,context_fid,0.0,0.6814204533944186,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_context_fid_0.json,False
E + MidD,e_mid_d,42,100003,context_fid,42.0,0.7898564997326833,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_context_fid_42.json,False
E + MidD,e_mid_d,42,100003,context_fid,123.0,0.6574029624628042,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_context_fid_123.json,False
E + MidD,e_mid_d,42,100003,correlational_score,,0.09594379365444183,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_correlational_score_det.json,False
E + MidD,e_mid_d,42,100003,discriminative_score,0.0,0.1298780487804878,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,42,100003,discriminative_score,42.0,0.13109756097560976,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,42,100003,discriminative_score,123.0,0.14329268292682928,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,42,100003,predictive_score,0.0,0.11030958149967773,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_predictive_score_0.json,False
E + MidD,e_mid_d,42,100003,predictive_score,42.0,0.12116465338385751,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_predictive_score_42.json,False
E + MidD,e_mid_d,42,100003,predictive_score,123.0,0.14171624300934127,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100003/metric_predictive_score_123.json,False
E + MidD,e_mid_d,42,100004,context_fid,0.0,0.7371507524417021,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_context_fid_0.json,False
E + MidD,e_mid_d,42,100004,context_fid,42.0,0.8533716981573538,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_context_fid_42.json,False
E + MidD,e_mid_d,42,100004,context_fid,123.0,0.7002057139663938,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_context_fid_123.json,False
E + MidD,e_mid_d,42,100004,correlational_score,,0.08348771929740906,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_correlational_score_det.json,False
E + MidD,e_mid_d,42,100004,discriminative_score,0.0,0.14634146341463417,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,42,100004,discriminative_score,42.0,0.11768292682926829,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,42,100004,discriminative_score,123.0,0.10792682926829267,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,42,100004,predictive_score,0.0,0.11037056521990962,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_predictive_score_0.json,False
E + MidD,e_mid_d,42,100004,predictive_score,42.0,0.12113430800945935,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_predictive_score_42.json,False
E + MidD,e_mid_d,42,100004,predictive_score,123.0,0.11355756908233161,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_42/draw_100004/metric_predictive_score_123.json,False
E + MidD,e_mid_d,123,100000,context_fid,0.0,0.7891317428954995,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_context_fid_0.json,False
E + MidD,e_mid_d,123,100000,context_fid,42.0,0.9320221829927013,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_context_fid_42.json,False
E + MidD,e_mid_d,123,100000,context_fid,123.0,0.7871467509720387,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_context_fid_123.json,False
E + MidD,e_mid_d,123,100000,correlational_score,,0.09607098996639252,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_correlational_score_det.json,False
E + MidD,e_mid_d,123,100000,discriminative_score,0.0,0.14207317073170733,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,123,100000,discriminative_score,42.0,0.11829268292682926,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,123,100000,discriminative_score,123.0,0.10060975609756095,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,123,100000,predictive_score,0.0,0.11153548820448123,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_predictive_score_0.json,False
E + MidD,e_mid_d,123,100000,predictive_score,42.0,0.12215014932462509,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_predictive_score_42.json,False
E + MidD,e_mid_d,123,100000,predictive_score,123.0,0.115929605105066,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100000/metric_predictive_score_123.json,False
E + MidD,e_mid_d,123,100001,context_fid,0.0,0.8181559139423698,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_context_fid_0.json,False
E + MidD,e_mid_d,123,100001,context_fid,42.0,0.9676691306419964,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_context_fid_42.json,False
E + MidD,e_mid_d,123,100001,context_fid,123.0,0.8240134548267477,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_context_fid_123.json,False
E + MidD,e_mid_d,123,100001,correlational_score,,0.10145249217748642,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_correlational_score_det.json,False
E + MidD,e_mid_d,123,100001,discriminative_score,0.0,0.12378048780487805,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,123,100001,discriminative_score,42.0,0.11890243902439024,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,123,100001,discriminative_score,123.0,0.10060975609756095,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,123,100001,predictive_score,0.0,0.11047436482931516,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_predictive_score_0.json,False
E + MidD,e_mid_d,123,100001,predictive_score,42.0,0.1239073004680904,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_predictive_score_42.json,False
E + MidD,e_mid_d,123,100001,predictive_score,123.0,0.1188737028437572,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100001/metric_predictive_score_123.json,False
E + MidD,e_mid_d,123,100002,context_fid,0.0,0.7827681158131887,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_context_fid_0.json,False
E + MidD,e_mid_d,123,100002,context_fid,42.0,0.9245414685290378,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_context_fid_42.json,False
E + MidD,e_mid_d,123,100002,context_fid,123.0,0.7922151805481856,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_context_fid_123.json,False
E + MidD,e_mid_d,123,100002,correlational_score,,0.1007813811302185,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_correlational_score_det.json,False
E + MidD,e_mid_d,123,100002,discriminative_score,0.0,0.13475609756097562,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,123,100002,discriminative_score,42.0,0.1554878048780488,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,123,100002,discriminative_score,123.0,0.1225609756097561,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,123,100002,predictive_score,0.0,0.11158682366522044,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_predictive_score_0.json,False
E + MidD,e_mid_d,123,100002,predictive_score,42.0,0.12237043337336218,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_predictive_score_42.json,False
E + MidD,e_mid_d,123,100002,predictive_score,123.0,0.11447187628300526,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100002/metric_predictive_score_123.json,False
E + MidD,e_mid_d,123,100003,context_fid,0.0,0.7785328228214021,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_context_fid_0.json,False
E + MidD,e_mid_d,123,100003,context_fid,42.0,0.9194169576146343,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_context_fid_42.json,False
E + MidD,e_mid_d,123,100003,context_fid,123.0,0.7869919404728264,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_context_fid_123.json,False
E + MidD,e_mid_d,123,100003,correlational_score,,0.09941891580820084,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_correlational_score_det.json,False
E + MidD,e_mid_d,123,100003,discriminative_score,0.0,0.1481707317073171,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,123,100003,discriminative_score,42.0,0.13109756097560976,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,123,100003,discriminative_score,123.0,0.13475609756097562,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,123,100003,predictive_score,0.0,0.11086496672396606,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_predictive_score_0.json,False
E + MidD,e_mid_d,123,100003,predictive_score,42.0,0.12127549136084781,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_predictive_score_42.json,False
E + MidD,e_mid_d,123,100003,predictive_score,123.0,0.11046902588032026,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100003/metric_predictive_score_123.json,False
E + MidD,e_mid_d,123,100004,context_fid,0.0,0.8329827380980674,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_context_fid_0.json,False
E + MidD,e_mid_d,123,100004,context_fid,42.0,0.9872364595934878,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_context_fid_42.json,False
E + MidD,e_mid_d,123,100004,context_fid,123.0,0.8317326262357748,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_context_fid_123.json,False
E + MidD,e_mid_d,123,100004,correlational_score,,0.09028129279613495,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_correlational_score_det.json,False
E + MidD,e_mid_d,123,100004,discriminative_score,0.0,0.1426829268292683,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_discriminative_score_0.json,False
E + MidD,e_mid_d,123,100004,discriminative_score,42.0,0.09817073170731705,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_discriminative_score_42.json,False
E + MidD,e_mid_d,123,100004,discriminative_score,123.0,0.11280487804878048,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_discriminative_score_123.json,False
E + MidD,e_mid_d,123,100004,predictive_score,0.0,0.11087068162123614,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_predictive_score_0.json,False
E + MidD,e_mid_d,123,100004,predictive_score,42.0,0.12225128519003192,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_predictive_score_42.json,False
E + MidD,e_mid_d,123,100004,predictive_score,123.0,0.11188823132988546,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_mid_d/seed_123/draw_100004/metric_predictive_score_123.json,False
E-only,e_only,0,100000,context_fid,0.0,0.7057562493223666,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_context_fid_0.json,False
E-only,e_only,0,100000,context_fid,42.0,0.8289391557062156,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_context_fid_42.json,False
E-only,e_only,0,100000,context_fid,123.0,0.6936388290962544,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_context_fid_123.json,False
E-only,e_only,0,100000,correlational_score,,0.08415244519710541,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_correlational_score_det.json,False
E-only,e_only,0,100000,discriminative_score,0.0,0.15121951219512197,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_discriminative_score_0.json,False
E-only,e_only,0,100000,discriminative_score,42.0,0.15365853658536588,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_discriminative_score_42.json,False
E-only,e_only,0,100000,discriminative_score,123.0,0.12560975609756098,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_discriminative_score_123.json,False
E-only,e_only,0,100000,predictive_score,0.0,0.11014913112194336,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_predictive_score_0.json,False
E-only,e_only,0,100000,predictive_score,42.0,0.12177589832936064,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_predictive_score_42.json,False
E-only,e_only,0,100000,predictive_score,123.0,0.11681901697102148,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100000/metric_predictive_score_123.json,False
E-only,e_only,0,100001,context_fid,0.0,0.7809471613435504,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_context_fid_0.json,False
E-only,e_only,0,100001,context_fid,42.0,0.9164230014179433,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_context_fid_42.json,False
E-only,e_only,0,100001,context_fid,123.0,0.7706448793420098,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_context_fid_123.json,False
E-only,e_only,0,100001,correlational_score,,0.09590612351894379,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_correlational_score_det.json,False
E-only,e_only,0,100001,discriminative_score,0.0,0.1457317073170732,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_discriminative_score_0.json,False
E-only,e_only,0,100001,discriminative_score,42.0,0.14695121951219514,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_discriminative_score_42.json,False
E-only,e_only,0,100001,discriminative_score,123.0,0.1426829268292683,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_discriminative_score_123.json,False
E-only,e_only,0,100001,predictive_score,0.0,0.10947882752179794,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_predictive_score_0.json,False
E-only,e_only,0,100001,predictive_score,42.0,0.1220041821597988,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_predictive_score_42.json,False
E-only,e_only,0,100001,predictive_score,123.0,0.11149684886959221,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100001/metric_predictive_score_123.json,False
E-only,e_only,0,100002,context_fid,0.0,0.7268868700636494,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_context_fid_0.json,False
E-only,e_only,0,100002,context_fid,42.0,0.8478201641802793,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_context_fid_42.json,False
E-only,e_only,0,100002,context_fid,123.0,0.722185697975921,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_context_fid_123.json,False
E-only,e_only,0,100002,correlational_score,,0.0939328745007515,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_correlational_score_det.json,False
E-only,e_only,0,100002,discriminative_score,0.0,0.13963414634146343,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_discriminative_score_0.json,False
E-only,e_only,0,100002,discriminative_score,42.0,0.1554878048780488,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_discriminative_score_42.json,False
E-only,e_only,0,100002,discriminative_score,123.0,0.15426829268292686,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_discriminative_score_123.json,False
E-only,e_only,0,100002,predictive_score,0.0,0.1108125560276676,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_predictive_score_0.json,False
E-only,e_only,0,100002,predictive_score,42.0,0.12085228867636033,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_predictive_score_42.json,False
E-only,e_only,0,100002,predictive_score,123.0,0.11189753192593344,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100002/metric_predictive_score_123.json,False
E-only,e_only,0,100003,context_fid,0.0,0.7123316149034999,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_context_fid_0.json,False
E-only,e_only,0,100003,context_fid,42.0,0.832352732580564,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_context_fid_42.json,False
E-only,e_only,0,100003,context_fid,123.0,0.7120466680889098,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_context_fid_123.json,False
E-only,e_only,0,100003,correlational_score,,0.09256365150213242,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_correlational_score_det.json,False
E-only,e_only,0,100003,discriminative_score,0.0,0.150609756097561,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_discriminative_score_0.json,False
E-only,e_only,0,100003,discriminative_score,42.0,0.15182926829268295,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_discriminative_score_42.json,False
E-only,e_only,0,100003,discriminative_score,123.0,0.14878048780487807,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_discriminative_score_123.json,False
E-only,e_only,0,100003,predictive_score,0.0,0.11849553698266391,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_predictive_score_0.json,False
E-only,e_only,0,100003,predictive_score,42.0,0.12171944854571848,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_predictive_score_42.json,False
E-only,e_only,0,100003,predictive_score,123.0,0.11101486449297226,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100003/metric_predictive_score_123.json,False
E-only,e_only,0,100004,context_fid,0.0,0.7406605016453386,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_context_fid_0.json,False
E-only,e_only,0,100004,context_fid,42.0,0.8715393286256952,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_context_fid_42.json,False
E-only,e_only,0,100004,context_fid,123.0,0.7255390134631534,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_context_fid_123.json,False
E-only,e_only,0,100004,correlational_score,,0.08040119707584381,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_correlational_score_det.json,False
E-only,e_only,0,100004,discriminative_score,0.0,0.15670731707317076,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_discriminative_score_0.json,False
E-only,e_only,0,100004,discriminative_score,42.0,0.14695121951219514,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_discriminative_score_42.json,False
E-only,e_only,0,100004,discriminative_score,123.0,0.13902439024390245,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_discriminative_score_123.json,False
E-only,e_only,0,100004,predictive_score,0.0,0.11083225810989461,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_predictive_score_0.json,False
E-only,e_only,0,100004,predictive_score,42.0,0.11996064446884702,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_predictive_score_42.json,False
E-only,e_only,0,100004,predictive_score,123.0,0.11155656778601042,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_0/draw_100004/metric_predictive_score_123.json,False
E-only,e_only,42,100000,context_fid,0.0,0.7460109831158777,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_context_fid_0.json,False
E-only,e_only,42,100000,context_fid,42.0,0.8330526195864082,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_context_fid_42.json,False
E-only,e_only,42,100000,context_fid,123.0,0.7276228771728284,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_context_fid_123.json,False
E-only,e_only,42,100000,correlational_score,,0.10468310117721558,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_correlational_score_det.json,False
E-only,e_only,42,100000,discriminative_score,0.0,0.15121951219512197,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_discriminative_score_0.json,False
E-only,e_only,42,100000,discriminative_score,42.0,0.16707317073170735,/path/to/PETS-FFT-Ablation/results/reviewer2_timesblock_placement_etth128_v2/generation/e_only/seed_42/draw_100000/metric_discriminative_score_42.json,False
